question_id,passage_id,format,run,expected_answer,extracted_answer,is_correct,success,duration_seconds
Q-036,P-004,abc,2,1,1,True,True,2.5648410320281982
Q-037,P-005,abc,2,3,3,True,True,2.60345196723938
Q-038,P-005,abc,2,5,6,False,True,2.5471150875091553
Q-039,P-005,abc,2,Eb5,Eb5,True,True,2.257545232772827
Q-040,P-005,abc,2,Eb4,Eb2,False,True,2.6896870136260986
Q-041,P-005,abc,2,2,2,True,True,1.9580211639404297
Q-042,P-005,abc,2,3,3,True,True,2.259495973587036
Q-043,P-005,abc,2,3,4,False,True,3.2101328372955322
Q-044,P-005,abc,2,4,4,True,True,1.865044355392456
Q-045,P-005,abc,2,1,2,False,True,2.329157829284668
Q-046,P-006,abc,2,4,3,False,True,3.624084949493408
Q-047,P-006,abc,2,6,6,True,True,3.699658155441284
Q-048,P-006,abc,2,G4,G4,True,True,2.0623419284820557
Q-049,P-006,abc,2,A3,B0,False,True,2.0684008598327637
Q-050,P-006,abc,2,1,2,False,True,1.6522672176361084
Q-051,P-006,abc,2,4,3,False,True,1.5931367874145508
Q-052,P-006,abc,2,2,2,True,True,2.535524845123291
Q-053,P-006,abc,2,0,0,True,True,2.0613269805908203
Q-054,P-006,abc,2,1,1,True,True,3.189699172973633
Q-055,P-007,abc,2,9,8,False,True,1.761498212814331
Q-056,P-007,abc,2,9,12,False,True,2.880560874938965
Q-057,P-007,abc,2,A4,A4,True,True,2.0703928470611572
Q-058,P-007,abc,2,A2,"A,,1",False,True,2.0637900829315186
Q-059,P-007,abc,2,0.5,2,False,True,2.062803030014038
Q-060,P-007,abc,2,6,6,True,True,2.1228928565979004
Q-061,P-007,abc,2,4,7,False,True,3.2134850025177
Q-062,P-007,abc,2,2,4,False,True,2.08235502243042
Q-063,P-007,abc,2,0.5,0.125,False,True,2.230613946914673
Q-064,P-008,abc,2,2,2,True,True,2.1903388500213623
Q-065,P-008,abc,2,2,2,True,True,1.7279689311981201
Q-066,P-008,abc,2,Ab4,A4,False,True,2.3203272819519043
Q-067,P-008,abc,2,Bb2,"B,,0",False,True,2.117583990097046
Q-068,P-008,abc,2,0.5,2,False,True,3.1737759113311768
Q-069,P-008,abc,2,2,2,True,True,1.9752600193023682
Q-070,P-008,abc,2,0,0,True,True,2.1486430168151855
Q-071,P-008,abc,2,4,4,True,True,2.1327240467071533
Q-072,P-008,abc,2,0.5,2,False,True,2.2733941078186035
Q-073,P-009,abc,2,12,12,True,True,2.193203926086426
Q-074,P-009,abc,2,6,6,True,True,1.9848120212554932
Q-075,P-009,abc,2,F5,F5,True,True,2.2321488857269287
Q-076,P-009,abc,2,A3,Bb2,False,True,3.0664398670196533
Q-077,P-009,abc,2,1,2,False,True,2.6781229972839355
Q-078,P-009,abc,2,5,4,False,True,1.8649930953979492
Q-079,P-009,abc,2,5,7,False,True,3.698383092880249
Q-080,P-009,abc,2,0,0,True,True,1.862428903579712
Q-081,P-009,abc,2,0.33,0.33,True,True,1.8956871032714844
Q-082,P-010,abc,2,8,16,False,True,2.437272071838379
Q-083,P-010,abc,2,8,7,False,True,6.1602699756622314
Q-084,P-010,abc,2,Bb4,B4,False,True,2.266047954559326
Q-085,P-010,abc,2,Cb4,C3,False,True,4.523634910583496
Q-086,P-010,abc,2,1,4,False,True,2.5597310066223145
Q-087,P-010,abc,2,4,3,False,True,2.0515270233154297
Q-088,P-010,abc,2,2,2,True,True,3.3044679164886475
Q-089,P-010,abc,2,0,0,True,True,3.2132506370544434
Q-090,P-010,abc,2,1,1,True,True,1.7446668148040771
Q-091,P-011,abc,2,2,2,True,True,2.222235918045044
Q-092,P-011,abc,2,6,6,True,True,1.6151409149169922
Q-093,P-011,abc,2,F5,F5,True,True,2.2683398723602295
Q-094,P-011,abc,2,F3,D3,False,True,2.5180318355560303
Q-095,P-011,abc,2,1,2,False,True,3.046616792678833
Q-096,P-011,abc,2,2,2,True,True,2.2683053016662598
Q-097,P-011,abc,2,1,7,False,True,2.1773786544799805
Q-098,P-011,abc,2,3,6,False,True,1.949458360671997
Q-099,P-011,abc,2,1,2,False,True,3.031449794769287
Q-100,P-012,abc,2,8,8,True,True,1.9141571521759033
Q-101,P-012,abc,2,4,6,False,True,1.8579959869384766
Q-102,P-012,abc,2,C5,C5,True,True,3.9082560539245605
Q-103,P-012,abc,2,B3,G3,False,True,3.500016689300537
Q-104,P-012,abc,2,0.5,2,False,True,1.854834794998169
Q-105,P-012,abc,2,5,5,True,True,1.8662972450256348
Q-106,P-012,abc,2,5,5,True,True,2.0627450942993164
Q-107,P-012,abc,2,0,0,True,True,2.6775121688842773
Q-108,P-012,abc,2,0.25,1,False,True,3.5036449432373047
Q-109,P-013,abc,2,8,7,False,True,2.0614778995513916
Q-110,P-013,abc,2,12,8,False,True,1.9713590145111084
Q-111,P-013,abc,2,B4,B4,True,True,2.0687012672424316
Q-112,P-013,abc,2,G3,"A,1",False,True,1.7458808422088623
Q-113,P-013,abc,2,2,4,False,True,2.0627188682556152
Q-114,P-013,abc,2,6,6,True,True,1.997204065322876
Q-115,P-013,abc,2,2,14,False,True,2.1274490356445312
Q-116,P-013,abc,2,0,0,True,True,2.438830852508545
Q-117,P-013,abc,2,1,1,True,True,2.3105359077453613
Q-118,P-014,abc,2,22,16,False,True,2.4714529514312744
Q-119,P-014,abc,2,7,8,False,True,1.7591731548309326
Q-120,P-014,abc,2,C5,C5,True,True,3.2446930408477783
Q-121,P-014,abc,2,G2,"B,,,",False,True,2.209057092666626
Q-122,P-014,abc,2,1,4,False,True,2.075700044631958
Q-123,P-014,abc,2,6,6,True,True,4.107122182846069
Q-124,P-014,abc,2,5,0,False,True,2.472714900970459
Q-125,P-014,abc,2,0,0,True,True,2.2064931392669678
Q-126,P-014,abc,2,0.25,0.25,True,True,2.4452548027038574
Q-127,P-015,abc,2,6,3,False,True,1.9560627937316895
Q-128,P-015,abc,2,6,6,True,True,1.8608787059783936
Q-129,P-015,abc,2,E5,C5,False,True,2.5343410968780518
Q-130,P-015,abc,2,E3,E2,False,True,2.216794729232788
Q-131,P-015,abc,2,0.5,0.33,False,True,3.1549220085144043
Q-132,P-015,abc,2,2,2,True,True,1.879777193069458
Q-133,P-015,abc,2,9,0,False,True,1.9591522216796875
Q-134,P-015,abc,2,0,0,True,True,1.8953609466552734
Q-135,P-015,abc,2,0.5,0.33,False,True,3.783540964126587
Q-136,P-016,abc,2,2,1,False,True,1.7577481269836426
Q-137,P-016,abc,2,14,8,False,True,2.1512482166290283
Q-138,P-016,abc,2,B5,B4,False,True,2.3099231719970703
Q-139,P-016,abc,2,G2,"G,,2",True,True,1.840890884399414
Q-140,P-016,abc,2,1,4,False,True,2.4743549823760986
Q-141,P-016,abc,2,1,1,True,True,1.9535801410675049
Q-142,P-016,abc,2,3,2,False,True,3.2912869453430176
Q-143,P-016,abc,2,3,3,True,True,2.474497079849243
Q-144,P-016,abc,2,1,4,False,True,2.0669238567352295
Q-145,P-017,abc,2,8,5,False,True,3.885645866394043
Q-146,P-017,abc,2,15,10,False,True,3.5213449001312256
Q-147,P-017,abc,2,A4,A4,True,True,3.9126179218292236
Q-148,P-017,abc,2,B2,"B,1",False,True,1.9932453632354736
Q-149,P-017,abc,2,1,4,False,True,2.1327600479125977
Q-150,P-017,abc,2,3,3,True,True,2.4872801303863525
Q-151,P-017,abc,2,5,0,False,True,2.0618882179260254
Q-152,P-017,abc,2,1,2,False,True,4.111192226409912
Q-153,P-017,abc,2,1,4,False,True,1.8360671997070312
Q-154,P-018,abc,2,2,0,False,True,2.0842788219451904
Q-155,P-018,abc,2,7,7,True,True,4.187443256378174
Q-156,P-018,abc,2,A5,C5,False,True,1.8203027248382568
Q-157,P-018,abc,2,D#2,D#1,False,True,4.824763059616089
Q-158,P-018,abc,2,1,2,False,True,4.168723106384277
Q-159,P-018,abc,2,1,1,True,True,1.9227700233459473
Q-160,P-018,abc,2,9,17,False,True,1.998486042022705
Q-161,P-018,abc,2,3,5,False,True,2.770094871520996
Q-162,P-018,abc,2,1,2,False,True,1.8575189113616943
Q-163,P-019,abc,2,10,10,True,True,2.4094431400299072
Q-164,P-019,abc,2,6,6,True,True,1.9753248691558838
Q-165,P-019,abc,2,C5,C5,True,True,2.1572859287261963
Q-166,P-019,abc,2,D4,D2,False,True,1.8732988834381104
Q-167,P-019,abc,2,1,4,False,True,1.850036859512329
Q-168,P-019,abc,2,2,2,True,True,2.266174077987671
Q-169,P-019,abc,2,11,10,False,True,1.6877429485321045
Q-170,P-019,abc,2,2,3,False,True,2.2451391220092773
Q-171,P-019,abc,2,0.5,0,False,True,1.864530086517334
Q-172,P-020,abc,2,8,8,True,True,2.0600461959838867
Q-173,P-020,abc,2,5,6,False,True,2.0684001445770264
Q-174,P-020,abc,2,B4,B4,True,True,2.0126991271972656
Q-175,P-020,abc,2,C4,C2,False,True,2.7992758750915527
Q-176,P-020,abc,2,1.5,1.5,True,True,1.9999399185180664
Q-177,P-020,abc,2,3,3,True,True,2.006127119064331
Q-178,P-020,abc,2,13,12,False,True,1.8848419189453125
Q-179,P-020,abc,2,0,0,True,True,2.3052408695220947
Q-180,P-020,abc,2,0.25,0.25,True,True,1.5737860202789307
Q-181,P-021,abc,2,4,5,False,True,1.9408247470855713
Q-182,P-021,abc,2,16,16,True,True,1.8945198059082031
Q-183,P-021,abc,2,E5,E5,True,True,4.6891679763793945
Q-184,P-021,abc,2,E3,C2,False,True,1.6911900043487549
Q-185,P-021,abc,2,2,2,True,True,1.6247432231903076
Q-186,P-021,abc,2,3,3,True,True,2.000901937484741
Q-187,P-021,abc,2,11,0,False,True,2.138618230819702
Q-188,P-021,abc,2,1,5,False,True,2.434404134750366
Q-189,P-021,abc,2,1,1,True,True,2.8164360523223877
Q-190,P-022,abc,2,20,5,False,True,2.3411169052124023
Q-191,P-022,abc,2,7,8,False,True,1.818605661392212
Q-192,P-022,abc,2,E4,E5,False,True,2.3457069396972656
Q-193,P-022,abc,2,F2,"F,,2",True,True,3.3851048946380615
Q-194,P-022,abc,2,1,4,False,True,1.977496862411499
Q-195,P-022,abc,2,3,3,True,True,2.059173107147217
Q-196,P-022,abc,2,2,5,False,True,2.0958688259124756
Q-197,P-022,abc,2,1,1,True,True,1.8367090225219727
Q-198,P-022,abc,2,0.5,0,False,True,1.9357199668884277
Q-199,P-023,abc,2,0,0,True,True,1.6946792602539062
Q-200,P-023,abc,2,4,4,True,True,2.732931613922119
Q-201,P-023,abc,2,D5,D5,True,True,2.301547050476074
Q-202,P-023,abc,2,N/A,N/A,True,True,2.4807350635528564
Q-203,P-023,abc,2,0.5,1,False,True,1.8565030097961426
Q-204,P-023,abc,2,N/A,0,False,True,2.2770071029663086
Q-205,P-023,abc,2,5,5,True,True,1.6554057598114014
Q-206,P-023,abc,2,1,1,True,True,1.7273550033569336
Q-207,P-023,abc,2,N/A,2,False,True,2.197632074356079
Q-208,P-024,abc,2,16,16,True,True,2.062750816345215
Q-209,P-024,abc,2,7,10,False,True,2.066240072250366
Q-210,P-024,abc,2,A4,A4,True,True,3.087874174118042
Q-211,P-024,abc,2,D2,"D,,,",False,True,2.0622692108154297
Q-212,P-024,abc,2,1,4,False,True,1.6113479137420654
Q-213,P-024,abc,2,4,3,False,True,1.9417150020599365
Q-214,P-024,abc,2,9,17,False,True,2.4393231868743896
Q-215,P-024,abc,2,1,2,False,True,1.86393404006958
Q-216,P-024,abc,2,0.25,1,False,True,1.8575592041015625
Q-217,P-025,abc,2,8,6,False,True,1.8598167896270752
Q-218,P-025,abc,2,9,7,False,True,2.2669360637664795
Q-219,P-025,abc,2,A4,A4,True,True,2.4265730381011963
Q-220,P-025,abc,2,E3,A2,False,True,2.04252290725708
Q-221,P-025,abc,2,0.75,2,False,True,2.9146361351013184
Q-222,P-025,abc,2,5,4,False,True,1.8780231475830078
Q-223,P-025,abc,2,3,0,False,True,2.5813369750976562
Q-224,P-025,abc,2,0,0,True,True,1.9775927066802979
Q-225,P-025,abc,2,0.25,2,False,True,2.24160099029541
Q-226,P-026,abc,2,8,7,False,True,1.7451720237731934
Q-227,P-026,abc,2,12,12,True,True,1.88651704788208
Q-228,P-026,abc,2,F#5,F5,False,True,2.0177319049835205
Q-229,P-026,abc,2,D3,D2,False,True,2.029553174972534
Q-230,P-026,abc,2,1,2,False,True,2.8822200298309326
Q-231,P-026,abc,2,6,6,True,True,1.908919095993042
Q-232,P-026,abc,2,12,7,False,True,2.1758100986480713
Q-233,P-026,abc,2,1,1,True,True,1.94173002243042
Q-234,P-026,abc,2,1,2,False,True,2.259437084197998
Q-235,P-027,abc,2,6,4,False,True,1.6195640563964844
Q-236,P-027,abc,2,12,8,False,True,2.2676751613616943
Q-237,P-027,abc,2,D5,D5,True,True,2.6813340187072754
Q-238,P-027,abc,2,D3,D3,True,True,2.311643123626709
Q-239,P-027,abc,2,0.5,2,False,True,3.0444791316986084
Q-240,P-027,abc,2,5,3,False,True,2.180163860321045
Q-241,P-027,abc,2,5,0,False,True,2.169806957244873
Q-242,P-027,abc,2,2,2,True,True,2.200709104537964
Q-243,P-027,abc,2,0.5,2,False,True,2.1346869468688965
Q-244,P-028,abc,2,3,3,True,True,1.9262070655822754
Q-245,P-028,abc,2,8,5,False,True,2.5961830615997314
Q-246,P-028,abc,2,A4,A4,True,True,3.21235728263855
Q-247,P-028,abc,2,C3,"C,2",False,True,2.3554351329803467
Q-248,P-028,abc,2,2,2,True,True,2.0667572021484375
Q-249,P-028,abc,2,2,3,False,True,2.67903995513916
Q-250,P-028,abc,2,2,7,False,True,3.798737049102783
Q-251,P-028,abc,2,0,1,False,True,1.772726058959961
Q-252,P-028,abc,2,2,4,False,True,2.856572151184082
Q-253,P-029,abc,2,8,6,False,True,1.8843121528625488
Q-254,P-029,abc,2,5,5,True,True,2.1304080486297607
Q-255,P-029,abc,2,F5,F5,True,True,1.9169530868530273
Q-256,P-029,abc,2,G3,C2,False,True,2.2903659343719482
Q-257,P-029,abc,2,0.75,2,False,True,2.926974058151245
Q-258,P-029,abc,2,3,3,True,True,3.5154170989990234
Q-259,P-029,abc,2,1,0,False,True,1.8656580448150635
Q-260,P-029,abc,2,0,0,True,True,3.0871739387512207
Q-261,P-029,abc,2,0.25,1,False,True,2.0687408447265625
Q-262,P-030,abc,2,6,6,True,True,2.0217621326446533
Q-263,P-030,abc,2,3,3,True,True,2.2640738487243652
Q-264,P-030,abc,2,D5,D4,False,True,1.6456677913665771
Q-265,P-030,abc,2,F#3,F#2,False,True,2.121913194656372
Q-266,P-030,abc,2,1,2,False,True,2.1058671474456787
Q-267,P-030,abc,2,5,6,False,True,3.265671968460083
Q-268,P-030,abc,2,1,2,False,True,1.7909250259399414
Q-269,P-030,abc,2,2,2,True,True,1.8519060611724854
Q-270,P-030,abc,2,0.5,2,False,True,2.2974629402160645
Q-271,P-031,abc,2,10,4,False,True,1.793212890625
Q-272,P-031,abc,2,8,4,False,True,2.777433156967163
Q-273,P-031,abc,2,F#5,F4,False,True,1.858705997467041
Q-274,P-031,abc,2,D2,"D,,2",True,True,1.9031648635864258
Q-275,P-031,abc,2,0.5,1,False,True,1.756546974182129
Q-276,P-031,abc,2,4,3,False,True,2.32913875579834
Q-277,P-031,abc,2,5,5,True,True,3.2899010181427
Q-278,P-031,abc,2,0,0,True,True,2.0642311573028564
Q-279,P-031,abc,2,0.13,1,False,True,4.2475550174713135
Q-280,P-032,abc,2,6,6,True,True,1.6454558372497559
Q-281,P-032,abc,2,8,8,True,True,1.852579116821289
Q-282,P-032,abc,2,C5,C5,True,True,1.843231201171875
Q-283,P-032,abc,2,Eb3,E3,False,True,2.173128128051758
Q-284,P-032,abc,2,1.25,2,False,True,2.6788649559020996
Q-285,P-032,abc,2,3,3,True,True,4.583304166793823
Q-286,P-032,abc,2,0,3,False,True,2.334482192993164
Q-287,P-032,abc,2,0,0,True,True,3.824608087539673
Q-288,P-032,abc,2,0.5,2,False,True,2.162370204925537
Q-289,P-033,abc,2,18,14,False,True,2.2892351150512695
Q-290,P-033,abc,2,14,16,False,True,2.0039689540863037
Q-291,P-033,abc,2,F5,C5,False,True,1.8247849941253662
Q-292,P-033,abc,2,F3,"B,1",False,True,2.7457170486450195
Q-293,P-033,abc,2,1,2,False,True,1.8610339164733887
Q-294,P-033,abc,2,6,5,False,True,1.790226936340332
Q-295,P-033,abc,2,3,13,False,True,1.924159049987793
Q-296,P-033,abc,2,2,3,False,True,1.871039867401123
Q-297,P-033,abc,2,0.5,2,False,True,2.5160109996795654
Q-298,P-034,abc,2,11,4,False,True,3.9489028453826904
Q-299,P-034,abc,2,2,2,True,True,1.8677351474761963
Q-300,P-034,abc,2,B4,B4,True,True,2.051260232925415
Q-301,P-034,abc,2,F3,F2,False,True,2.0718231201171875
Q-302,P-034,abc,2,1.5,2,False,True,2.274887800216675
Q-303,P-034,abc,2,3,2,False,True,2.061594247817993
Q-304,P-034,abc,2,1,2,False,True,3.355458974838257
Q-305,P-034,abc,2,2,2,True,True,3.239108085632324
Q-306,P-034,abc,2,0.5,0.33,False,True,1.686302900314331
Q-307,P-035,abc,2,4,2,False,True,1.8864781856536865
Q-308,P-035,abc,2,16,16,True,True,2.1006879806518555
Q-309,P-035,abc,2,Bb5,B4,False,True,2.1765379905700684
Q-310,P-035,abc,2,D3,D2,False,True,2.982653856277466
Q-311,P-035,abc,2,1,4,False,True,1.9688522815704346
Q-312,P-035,abc,2,2,2,True,True,1.9978981018066406
Q-313,P-035,abc,2,15,12,False,True,2.8448052406311035
Q-314,P-035,abc,2,2,2,True,True,1.7267720699310303
Q-315,P-035,abc,2,1,4,False,True,4.157698154449463
Q-316,P-036,abc,2,12,12,True,True,3.497314929962158
Q-317,P-036,abc,2,10,10,True,True,1.8306548595428467
Q-318,P-036,abc,2,Gb5,Gb4,False,True,1.7865509986877441
Q-319,P-036,abc,2,Cb3,D2,False,True,3.390615940093994
Q-320,P-036,abc,2,1.5,2,False,True,2.888672113418579
Q-321,P-036,abc,2,5,5,True,True,2.0627081394195557
Q-322,P-036,abc,2,3,10,False,True,1.8546879291534424
Q-323,P-036,abc,2,0,1,False,True,1.6499860286712646
Q-324,P-036,abc,2,0.25,1,False,True,2.071263074874878
Q-325,P-037,abc,2,7,10,False,True,2.269167900085449
Q-326,P-037,abc,2,18,7,False,True,2.0702810287475586
Q-327,P-037,abc,2,G5,G5,True,True,2.053285837173462
Q-328,P-037,abc,2,Bb2,Bb1,False,True,1.8742809295654297
Q-329,P-037,abc,2,1,2,False,True,1.8587000370025635
Q-330,P-037,abc,2,3,4,False,True,1.8630321025848389
Q-331,P-037,abc,2,0,7,False,True,2.060922145843506
Q-332,P-037,abc,2,2,2,True,True,2.343367099761963
Q-333,P-037,abc,2,1,2,False,True,6.706444978713989
Q-334,P-038,abc,2,4,8,False,True,1.761559009552002
Q-335,P-038,abc,2,8,8,True,True,4.531482219696045
Q-336,P-038,abc,2,Db5,Db5,True,True,3.177250623703003
Q-337,P-038,abc,2,A3,A0,False,True,3.2947189807891846
Q-338,P-038,abc,2,4,8,False,True,2.2725539207458496
Q-339,P-038,abc,2,4,4,True,True,2.624889850616455
Q-340,P-038,abc,2,1,7,False,True,4.48549485206604
Q-341,P-038,abc,2,0,0,True,True,4.6131370067596436
Q-342,P-038,abc,2,4,2,False,True,2.062937021255493
Q-343,P-039,abc,2,4,8,False,True,2.572711944580078
Q-344,P-039,abc,2,32,32,True,True,2.1742327213287354
Q-345,P-039,abc,2,Bb5,Bb4,False,True,1.8632707595825195
Q-346,P-039,abc,2,Bb2,Bb1,False,True,2.065648078918457
Q-347,P-039,abc,2,2,4,False,True,2.0652289390563965
Q-348,P-039,abc,2,4,3,False,True,1.6390650272369385
Q-349,P-039,abc,2,14,13,False,True,2.0727009773254395
Q-350,P-039,abc,2,1,4,False,True,1.7951469421386719
Q-351,P-039,abc,2,1,4,False,True,2.945279121398926
Q-352,P-040,abc,2,3,3,True,True,1.7913360595703125
Q-353,P-040,abc,2,6,6,True,True,2.1320199966430664
Q-354,P-040,abc,2,Ab4,Ab4,True,True,2.883718967437744
Q-355,P-040,abc,2,D3,D2,False,True,3.2622039318084717
Q-356,P-040,abc,2,3,3,True,True,2.4211792945861816
Q-357,P-040,abc,2,3,3,True,True,1.9387140274047852
Q-358,P-040,abc,2,3,7,False,True,2.1264610290527344
Q-359,P-040,abc,2,0,0,True,True,2.005807876586914
Q-360,P-040,abc,2,3,3,True,True,1.8668560981750488
Q-361,P-041,abc,2,5,3,False,True,2.173574209213257
Q-362,P-041,abc,2,13,12,False,True,2.1397581100463867
Q-363,P-041,abc,2,G5,G4,False,True,2.6685380935668945
Q-364,P-041,abc,2,D4,G3,False,True,2.918017864227295
Q-365,P-041,abc,2,1,4,False,True,1.706063985824585
Q-366,P-041,abc,2,5,3,False,True,2.486600160598755
Q-367,P-041,abc,2,2,17,False,True,2.2022080421447754
Q-368,P-041,abc,2,2,2,True,True,2.065587043762207
Q-369,P-041,abc,2,1,1,True,True,2.1790621280670166
Q-379,P-042,abc,2,4,4,True,True,2.054705858230591
Q-380,P-042,abc,2,6,6,True,True,1.9523987770080566
Q-381,P-042,abc,2,A5,A5,True,True,2.0770070552825928
Q-382,P-042,abc,2,D#4,D3,False,True,2.0680651664733887
Q-383,P-042,abc,2,0.5,2,False,True,1.8602471351623535
Q-384,P-042,abc,2,3,3,True,True,2.0875420570373535
Q-385,P-042,abc,2,2,2,True,True,3.479750156402588
Q-386,P-042,abc,2,2,6,False,True,2.7739078998565674
Q-387,P-042,abc,2,0.25,0.25,True,True,2.9340360164642334
Q-388,P-043,abc,2,5,6,False,True,2.218618154525757
Q-389,P-043,abc,2,12,7,False,True,1.7630648612976074
Q-390,P-043,abc,2,B3,B3,True,True,3.291208028793335
Q-391,P-043,abc,2,G#3,G#1,False,True,1.8372488021850586
Q-392,P-043,abc,2,1,2,False,True,2.6994259357452393
Q-393,P-043,abc,2,3,3,True,True,1.7446348667144775
Q-394,P-043,abc,2,5,0,False,True,1.972679853439331
Q-395,P-043,abc,2,0,0,True,True,2.6482009887695312
Q-396,P-043,abc,2,1,1,True,True,1.6720240116119385
Q-397,P-044,abc,2,4,4,True,True,2.0770978927612305
Q-398,P-044,abc,2,9,8,False,True,2.0688600540161133
Q-399,P-044,abc,2,C#5,C5,False,True,4.936294078826904
Q-400,P-044,abc,2,A3,"A,1",False,True,2.268789291381836
Q-401,P-044,abc,2,3,3,True,True,1.855942964553833
Q-402,P-044,abc,2,4,3,False,True,1.8593168258666992
Q-403,P-044,abc,2,5,7,False,True,2.2720229625701904
Q-404,P-044,abc,2,0,0,True,True,2.283215045928955
Q-405,P-044,abc,2,3,3,True,True,2.467137098312378
Q-406,P-045,abc,2,5,6,False,True,4.319123983383179
Q-407,P-045,abc,2,12,12,True,True,2.881243944168091
Q-408,P-045,abc,2,F#4,F#4,True,True,2.4704430103302
Q-409,P-045,abc,2,G3,G#2,False,True,2.47637677192688
Q-410,P-045,abc,2,0.75,0.67,False,True,2.2688639163970947
Q-411,P-045,abc,2,3,3,True,True,2.273477077484131
Q-412,P-045,abc,2,15,10,False,True,2.882972240447998
Q-413,P-045,abc,2,0,0,True,True,3.243232011795044
Q-414,P-045,abc,2,0.75,0.75,True,True,3.5464260578155518
Q-001,P-001,abc,3,16,16,True,True,3.2874491214752197
Q-002,P-001,abc,3,8,9,False,True,2.0803236961364746
Q-003,P-001,abc,3,F5,F4,False,True,2.740393877029419
Q-004,P-001,abc,3,F4,C3,False,True,2.0154361724853516
Q-005,P-001,abc,3,1.5,1,False,True,2.044577121734619
Q-006,P-001,abc,3,5,4,False,True,3.971134901046753
Q-007,P-001,abc,3,1,5,False,True,1.9223198890686035
Q-008,P-001,abc,3,0,0,True,True,1.9416189193725586
Q-009,P-001,abc,3,0.25,1,False,True,3.0925188064575195
Q-010,P-002,abc,3,24,7,False,True,1.8610761165618896
Q-011,P-002,abc,3,2,2,True,True,2.267533779144287
Q-012,P-002,abc,3,E5,D5,False,True,2.4784750938415527
Q-013,P-002,abc,3,F3,F2,False,True,2.0640649795532227
Q-014,P-002,abc,3,0.33,1,False,True,1.7550058364868164
Q-015,P-002,abc,3,3,3,True,True,4.61561393737793
Q-016,P-002,abc,3,2,0,False,True,1.8728790283203125
Q-017,P-002,abc,3,4,4,True,True,3.494899034500122
Q-018,P-002,abc,3,0.33,0.33,True,True,1.7511038780212402
Q-019,P-003,abc,3,0,0,True,True,2.3858087062835693
Q-020,P-003,abc,3,1,1,True,True,2.2738280296325684
Q-021,P-003,abc,3,G5,G4,False,True,2.8786561489105225
Q-022,P-003,abc,3,N/A,N/A,True,True,2.4607350826263428
Q-023,P-003,abc,3,0.5,0.5,True,True,1.9211018085479736
Q-024,P-003,abc,3,N/A,0,False,True,2.025026798248291
Q-025,P-003,abc,3,0,0,True,True,1.732814073562622
Q-026,P-003,abc,3,3,3,True,True,2.0123560428619385
Q-027,P-003,abc,3,N/A,0,False,True,1.8955199718475342
Q-028,P-004,abc,3,6,3,False,True,2.1098251342773438
Q-029,P-004,abc,3,0,0,True,True,1.8933179378509521
Q-030,P-004,abc,3,N/A,N/A,True,True,2.3018288612365723
Q-031,P-004,abc,3,C2,"C,,2",True,True,2.8436689376831055
Q-032,P-004,abc,3,1,1,True,True,2.931591272354126
Q-033,P-004,abc,3,3,3,True,True,2.1204988956451416
Q-034,P-004,abc,3,N/A,0,False,True,2.437314033508301
Q-035,P-004,abc,3,1,1,True,True,3.904392957687378
Q-036,P-004,abc,3,1,1,True,True,1.8582170009613037
Q-037,P-005,abc,3,3,3,True,True,2.88959002494812
Q-038,P-005,abc,3,5,5,True,True,2.820859909057617
Q-039,P-005,abc,3,Eb5,Eb5,True,True,2.3243629932403564
Q-040,P-005,abc,3,Eb4,Gb2,False,True,2.0626590251922607
Q-041,P-005,abc,3,2,2,True,True,3.089068651199341
Q-042,P-005,abc,3,3,3,True,True,1.8591101169586182
Q-043,P-005,abc,3,3,4,False,True,2.082285165786743
Q-044,P-005,abc,3,4,4,True,True,2.952014207839966
Q-045,P-005,abc,3,1,2,False,True,1.9846179485321045
Q-046,P-006,abc,3,4,3,False,True,3.937278985977173
Q-047,P-006,abc,3,6,6,True,True,2.206063985824585
Q-048,P-006,abc,3,G4,G4,True,True,1.8904860019683838
Q-049,P-006,abc,3,A3,B0,False,True,2.2698090076446533
Q-050,P-006,abc,3,1,2,False,True,2.0631659030914307
Q-051,P-006,abc,3,4,3,False,True,1.8584470748901367
Q-052,P-006,abc,3,2,2,True,True,2.0506770610809326
Q-053,P-006,abc,3,0,0,True,True,2.089632987976074
Q-054,P-006,abc,3,1,1,True,True,1.857853889465332
Q-055,P-007,abc,3,9,8,False,True,2.84146785736084
Q-056,P-007,abc,3,9,12,False,True,1.8788421154022217
Q-057,P-007,abc,3,A4,A4,True,True,2.0827009677886963
Q-058,P-007,abc,3,A2,"A,,1",False,True,2.270425796508789
Q-059,P-007,abc,3,0.5,2,False,True,2.085233211517334
Q-060,P-007,abc,3,6,6,True,True,3.2790591716766357
Q-061,P-007,abc,3,4,7,False,True,2.2298059463500977
Q-062,P-007,abc,3,2,4,False,True,2.055140972137451
Q-063,P-007,abc,3,0.5,0.125,False,True,3.342578887939453
Q-064,P-008,abc,3,2,2,True,True,1.594817876815796
Q-065,P-008,abc,3,2,2,True,True,3.97171688079834
Q-066,P-008,abc,3,Ab4,A4,False,True,1.8593699932098389
Q-067,P-008,abc,3,Bb2,"B,,0",False,True,2.483311891555786
Q-068,P-008,abc,3,0.5,2,False,True,2.6378607749938965
Q-069,P-008,abc,3,2,2,True,True,1.8917696475982666
Q-070,P-008,abc,3,0,0,True,True,1.8567616939544678
Q-071,P-008,abc,3,4,4,True,True,6.1641552448272705
