question_id,passage_id,format,run,expected_answer,extracted_answer,is_correct,success,duration_seconds
Q-071,P-008,abc,2,4,,False,False,0.0
Q-072,P-008,abc,2,0.5,,False,False,0.0
Q-073,P-009,abc,2,12,,False,False,0.0
Q-074,P-009,abc,2,6,,False,False,0.0
Q-075,P-009,abc,2,F5,,False,False,0.0
Q-076,P-009,abc,2,A3,,False,False,0.0
Q-077,P-009,abc,2,1,,False,False,0.0
Q-078,P-009,abc,2,5,,False,False,0.0
Q-079,P-009,abc,2,5,,False,False,0.0
Q-080,P-009,abc,2,0,,False,False,0.0
Q-081,P-009,abc,2,0.33,,False,False,0.0
Q-082,P-010,abc,2,8,,False,False,0.0
Q-083,P-010,abc,2,8,,False,False,0.0
Q-084,P-010,abc,2,Bb4,,False,False,0.0
Q-085,P-010,abc,2,Cb4,,False,False,0.0
Q-086,P-010,abc,2,1,,False,False,0.0
Q-087,P-010,abc,2,4,,False,False,0.0
Q-088,P-010,abc,2,2,,False,False,0.0
Q-089,P-010,abc,2,0,,False,False,0.0
Q-090,P-010,abc,2,1,,False,False,0.0
Q-091,P-011,abc,2,2,,False,False,0.0
Q-092,P-011,abc,2,6,,False,False,0.0
Q-093,P-011,abc,2,F5,,False,False,0.0
Q-094,P-011,abc,2,F3,,False,False,0.0
Q-095,P-011,abc,2,1,,False,False,0.0
Q-096,P-011,abc,2,2,,False,False,0.0
Q-097,P-011,abc,2,1,,False,False,0.0
Q-098,P-011,abc,2,3,,False,False,0.0
Q-099,P-011,abc,2,1,,False,False,0.0
Q-100,P-012,abc,2,8,,False,False,0.0
Q-101,P-012,abc,2,4,,False,False,0.0
Q-102,P-012,abc,2,C5,,False,False,0.0
Q-103,P-012,abc,2,B3,,False,False,0.0
Q-104,P-012,abc,2,0.5,,False,False,0.0
Q-105,P-012,abc,2,5,,False,False,0.0
Q-106,P-012,abc,2,5,,False,False,0.0
Q-107,P-012,abc,2,0,,False,False,0.0
Q-108,P-012,abc,2,0.25,,False,False,0.0
Q-109,P-013,abc,2,8,,False,False,0.0
Q-110,P-013,abc,2,12,,False,False,0.0
Q-111,P-013,abc,2,B4,,False,False,0.0
Q-112,P-013,abc,2,G3,,False,False,0.0
Q-113,P-013,abc,2,2,,False,False,0.0
Q-114,P-013,abc,2,6,,False,False,0.0
Q-115,P-013,abc,2,2,,False,False,0.0
Q-116,P-013,abc,2,0,,False,False,0.0
Q-117,P-013,abc,2,1,,False,False,0.0
Q-118,P-014,abc,2,22,,False,False,0.0
Q-119,P-014,abc,2,7,,False,False,0.0
Q-120,P-014,abc,2,C5,,False,False,0.0
Q-121,P-014,abc,2,G2,,False,False,0.0
Q-122,P-014,abc,2,1,,False,False,0.0
Q-123,P-014,abc,2,6,,False,False,0.0
Q-124,P-014,abc,2,5,,False,False,0.0
Q-125,P-014,abc,2,0,,False,False,0.0
Q-126,P-014,abc,2,0.25,,False,False,0.0
Q-127,P-015,abc,2,6,,False,False,0.0
Q-128,P-015,abc,2,6,,False,False,0.0
Q-129,P-015,abc,2,E5,,False,False,0.0
Q-130,P-015,abc,2,E3,,False,False,0.0
Q-131,P-015,abc,2,0.5,,False,False,0.0
Q-132,P-015,abc,2,2,,False,False,0.0
Q-133,P-015,abc,2,9,,False,False,0.0
Q-134,P-015,abc,2,0,,False,False,0.0
Q-135,P-015,abc,2,0.5,,False,False,0.0
Q-136,P-016,abc,2,2,,False,False,0.0
Q-137,P-016,abc,2,14,,False,False,0.0
Q-138,P-016,abc,2,B5,,False,False,0.0
Q-139,P-016,abc,2,G2,,False,False,0.0
Q-140,P-016,abc,2,1,,False,False,0.0
Q-141,P-016,abc,2,1,,False,False,0.0
Q-142,P-016,abc,2,3,,False,False,0.0
Q-143,P-016,abc,2,3,,False,False,0.0
Q-144,P-016,abc,2,1,,False,False,0.0
Q-145,P-017,abc,2,8,,False,False,0.0
Q-146,P-017,abc,2,15,,False,False,0.0
Q-147,P-017,abc,2,A4,,False,False,0.0
Q-148,P-017,abc,2,B2,,False,False,0.0
Q-149,P-017,abc,2,1,,False,False,0.0
Q-150,P-017,abc,2,3,,False,False,0.0
Q-151,P-017,abc,2,5,,False,False,0.0
Q-152,P-017,abc,2,1,,False,False,0.0
Q-153,P-017,abc,2,1,,False,False,0.0
Q-154,P-018,abc,2,2,,False,False,0.0
Q-155,P-018,abc,2,7,,False,False,0.0
Q-156,P-018,abc,2,A5,,False,False,0.0
Q-157,P-018,abc,2,D#2,,False,False,0.0
Q-158,P-018,abc,2,1,,False,False,0.0
Q-159,P-018,abc,2,1,,False,False,0.0
Q-160,P-018,abc,2,9,,False,False,0.0
Q-161,P-018,abc,2,3,,False,False,0.0
Q-162,P-018,abc,2,1,,False,False,0.0
Q-163,P-019,abc,2,10,,False,False,0.0
Q-164,P-019,abc,2,6,,False,False,0.0
Q-165,P-019,abc,2,C5,,False,False,0.0
Q-166,P-019,abc,2,D4,,False,False,0.0
Q-167,P-019,abc,2,1,,False,False,0.0
Q-168,P-019,abc,2,2,,False,False,0.0
Q-169,P-019,abc,2,11,,False,False,0.0
Q-170,P-019,abc,2,2,,False,False,0.0
Q-171,P-019,abc,2,0.5,,False,False,0.0
Q-172,P-020,abc,2,8,,False,False,0.0
Q-173,P-020,abc,2,5,,False,False,0.0
Q-174,P-020,abc,2,B4,,False,False,0.0
Q-175,P-020,abc,2,C4,,False,False,0.0
Q-176,P-020,abc,2,1.5,,False,False,0.0
Q-177,P-020,abc,2,3,,False,False,0.0
Q-178,P-020,abc,2,13,,False,False,0.0
Q-179,P-020,abc,2,0,,False,False,0.0
Q-180,P-020,abc,2,0.25,,False,False,0.0
Q-181,P-021,abc,2,4,,False,False,0.0
Q-182,P-021,abc,2,16,,False,False,0.0
Q-183,P-021,abc,2,E5,,False,False,0.0
Q-184,P-021,abc,2,E3,,False,False,0.0
Q-185,P-021,abc,2,2,,False,False,0.0
Q-186,P-021,abc,2,3,,False,False,0.0
Q-187,P-021,abc,2,11,,False,False,0.0
Q-188,P-021,abc,2,1,,False,False,0.0
Q-189,P-021,abc,2,1,,False,False,0.0
Q-190,P-022,abc,2,20,,False,False,0.0
Q-191,P-022,abc,2,7,,False,False,0.0
Q-192,P-022,abc,2,E4,,False,False,0.0
Q-193,P-022,abc,2,F2,,False,False,0.0
Q-194,P-022,abc,2,1,,False,False,0.0
Q-195,P-022,abc,2,3,,False,False,0.0
Q-196,P-022,abc,2,2,,False,False,0.0
Q-197,P-022,abc,2,1,,False,False,0.0
Q-198,P-022,abc,2,0.5,,False,False,0.0
Q-199,P-023,abc,2,0,,False,False,0.0
Q-200,P-023,abc,2,4,,False,False,0.0
Q-201,P-023,abc,2,D5,,False,False,0.0
Q-202,P-023,abc,2,N/A,,False,False,0.0
Q-203,P-023,abc,2,0.5,,False,False,0.0
Q-204,P-023,abc,2,N/A,,False,False,0.0
Q-205,P-023,abc,2,5,,False,False,0.0
Q-206,P-023,abc,2,1,,False,False,0.0
Q-207,P-023,abc,2,N/A,,False,False,0.0
Q-208,P-024,abc,2,16,,False,False,0.0
Q-209,P-024,abc,2,7,,False,False,0.0
Q-210,P-024,abc,2,A4,,False,False,0.0
Q-211,P-024,abc,2,D2,,False,False,0.0
Q-212,P-024,abc,2,1,,False,False,0.0
Q-213,P-024,abc,2,4,,False,False,0.0
Q-214,P-024,abc,2,9,,False,False,0.0
Q-215,P-024,abc,2,1,,False,False,0.0
Q-216,P-024,abc,2,0.25,,False,False,0.0
Q-217,P-025,abc,2,8,,False,False,0.0
Q-218,P-025,abc,2,9,,False,False,0.0
Q-219,P-025,abc,2,A4,,False,False,0.0
Q-220,P-025,abc,2,E3,,False,False,0.0
Q-221,P-025,abc,2,0.75,,False,False,0.0
Q-222,P-025,abc,2,5,,False,False,0.0
Q-223,P-025,abc,2,3,,False,False,0.0
Q-224,P-025,abc,2,0,,False,False,0.0
Q-225,P-025,abc,2,0.25,,False,False,0.0
Q-226,P-026,abc,2,8,,False,False,0.0
Q-227,P-026,abc,2,12,,False,False,0.0
Q-228,P-026,abc,2,F#5,,False,False,0.0
Q-229,P-026,abc,2,D3,,False,False,0.0
Q-230,P-026,abc,2,1,,False,False,0.0
Q-231,P-026,abc,2,6,,False,False,0.0
Q-232,P-026,abc,2,12,,False,False,0.0
Q-233,P-026,abc,2,1,,False,False,0.0
Q-234,P-026,abc,2,1,,False,False,0.0
Q-235,P-027,abc,2,6,,False,False,0.0
Q-236,P-027,abc,2,12,,False,False,0.0
Q-237,P-027,abc,2,D5,,False,False,0.0
Q-238,P-027,abc,2,D3,,False,False,0.0
Q-239,P-027,abc,2,0.5,,False,False,0.0
Q-240,P-027,abc,2,5,,False,False,0.0
Q-241,P-027,abc,2,5,,False,False,0.0
Q-242,P-027,abc,2,2,,False,False,0.0
Q-243,P-027,abc,2,0.5,,False,False,0.0
Q-244,P-028,abc,2,3,,False,False,0.0
Q-245,P-028,abc,2,8,,False,False,0.0
Q-246,P-028,abc,2,A4,,False,False,0.0
Q-247,P-028,abc,2,C3,,False,False,0.0
Q-248,P-028,abc,2,2,,False,False,0.0
Q-249,P-028,abc,2,2,,False,False,0.0
Q-250,P-028,abc,2,2,,False,False,0.0
Q-251,P-028,abc,2,0,,False,False,0.0
Q-252,P-028,abc,2,2,,False,False,0.0
Q-253,P-029,abc,2,8,,False,False,0.0
Q-254,P-029,abc,2,5,,False,False,0.0
Q-255,P-029,abc,2,F5,,False,False,0.0
Q-256,P-029,abc,2,G3,,False,False,0.0
Q-257,P-029,abc,2,0.75,,False,False,0.0
Q-258,P-029,abc,2,3,,False,False,0.0
Q-259,P-029,abc,2,1,,False,False,0.0
Q-260,P-029,abc,2,0,,False,False,0.0
Q-261,P-029,abc,2,0.25,,False,False,0.0
Q-262,P-030,abc,2,6,,False,False,0.0
Q-263,P-030,abc,2,3,,False,False,0.0
Q-264,P-030,abc,2,D5,,False,False,0.0
Q-265,P-030,abc,2,F#3,,False,False,0.0
Q-266,P-030,abc,2,1,,False,False,0.0
Q-267,P-030,abc,2,5,,False,False,0.0
Q-268,P-030,abc,2,1,,False,False,0.0
Q-269,P-030,abc,2,2,,False,False,0.0
Q-270,P-030,abc,2,0.5,,False,False,0.0
Q-271,P-031,abc,2,10,,False,False,0.0
Q-272,P-031,abc,2,8,,False,False,0.0
Q-273,P-031,abc,2,F#5,,False,False,0.0
Q-274,P-031,abc,2,D2,,False,False,0.0
Q-275,P-031,abc,2,0.5,,False,False,0.0
Q-276,P-031,abc,2,4,,False,False,0.0
Q-277,P-031,abc,2,5,,False,False,0.0
Q-278,P-031,abc,2,0,,False,False,0.0
Q-279,P-031,abc,2,0.13,,False,False,0.0
Q-280,P-032,abc,2,6,,False,False,0.0
Q-281,P-032,abc,2,8,,False,False,0.0
Q-282,P-032,abc,2,C5,,False,False,0.0
Q-283,P-032,abc,2,Eb3,,False,False,0.0
Q-284,P-032,abc,2,1.25,,False,False,0.0
Q-285,P-032,abc,2,3,,False,False,0.0
Q-286,P-032,abc,2,0,,False,False,0.0
Q-287,P-032,abc,2,0,,False,False,0.0
Q-288,P-032,abc,2,0.5,,False,False,0.0
Q-289,P-033,abc,2,18,,False,False,0.0
Q-290,P-033,abc,2,14,,False,False,0.0
Q-291,P-033,abc,2,F5,,False,False,0.0
Q-292,P-033,abc,2,F3,,False,False,0.0
Q-293,P-033,abc,2,1,,False,False,0.0
Q-294,P-033,abc,2,6,,False,False,0.0
Q-295,P-033,abc,2,3,,False,False,0.0
Q-296,P-033,abc,2,2,,False,False,0.0
Q-297,P-033,abc,2,0.5,,False,False,0.0
Q-298,P-034,abc,2,11,,False,False,0.0
Q-299,P-034,abc,2,2,,False,False,0.0
Q-300,P-034,abc,2,B4,,False,False,0.0
Q-301,P-034,abc,2,F3,,False,False,0.0
Q-302,P-034,abc,2,1.5,,False,False,0.0
Q-303,P-034,abc,2,3,,False,False,0.0
Q-304,P-034,abc,2,1,,False,False,0.0
Q-305,P-034,abc,2,2,,False,False,0.0
Q-306,P-034,abc,2,0.5,,False,False,0.0
Q-307,P-035,abc,2,4,,False,False,0.0
Q-308,P-035,abc,2,16,,False,False,0.0
Q-309,P-035,abc,2,Bb5,,False,False,0.0
Q-310,P-035,abc,2,D3,,False,False,0.0
Q-311,P-035,abc,2,1,,False,False,0.0
Q-312,P-035,abc,2,2,,False,False,0.0
Q-313,P-035,abc,2,15,,False,False,0.0
Q-314,P-035,abc,2,2,,False,False,0.0
Q-315,P-035,abc,2,1,,False,False,0.0
Q-316,P-036,abc,2,12,,False,False,0.0
Q-317,P-036,abc,2,10,,False,False,0.0
Q-318,P-036,abc,2,Gb5,,False,False,0.0
Q-319,P-036,abc,2,Cb3,,False,False,0.0
Q-320,P-036,abc,2,1.5,,False,False,0.0
Q-321,P-036,abc,2,5,,False,False,0.0
Q-322,P-036,abc,2,3,,False,False,0.0
Q-323,P-036,abc,2,0,,False,False,0.0
Q-324,P-036,abc,2,0.25,,False,False,0.0
Q-325,P-037,abc,2,7,,False,False,0.0
Q-326,P-037,abc,2,18,,False,False,0.0
Q-327,P-037,abc,2,G5,,False,False,0.0
Q-328,P-037,abc,2,Bb2,,False,False,0.0
Q-329,P-037,abc,2,1,,False,False,0.0
Q-330,P-037,abc,2,3,,False,False,0.0
Q-331,P-037,abc,2,0,,False,False,0.0
Q-332,P-037,abc,2,2,,False,False,0.0
Q-333,P-037,abc,2,1,,False,False,0.0
Q-334,P-038,abc,2,4,,False,False,0.0
Q-335,P-038,abc,2,8,,False,False,0.0
Q-336,P-038,abc,2,Db5,,False,False,0.0
Q-337,P-038,abc,2,A3,,False,False,0.0
Q-338,P-038,abc,2,4,,False,False,0.0
Q-339,P-038,abc,2,4,,False,False,0.0
Q-340,P-038,abc,2,1,,False,False,0.0
Q-341,P-038,abc,2,0,,False,False,0.0
Q-342,P-038,abc,2,4,,False,False,0.0
Q-343,P-039,abc,2,4,,False,False,0.0
Q-344,P-039,abc,2,32,,False,False,0.0
Q-345,P-039,abc,2,Bb5,,False,False,0.0
Q-346,P-039,abc,2,Bb2,,False,False,0.0
Q-347,P-039,abc,2,2,,False,False,0.0
Q-348,P-039,abc,2,4,,False,False,0.0
Q-349,P-039,abc,2,14,,False,False,0.0
Q-350,P-039,abc,2,1,,False,False,0.0
Q-351,P-039,abc,2,1,,False,False,0.0
Q-352,P-040,abc,2,3,,False,False,0.0
Q-353,P-040,abc,2,6,,False,False,0.0
Q-354,P-040,abc,2,Ab4,,False,False,0.0
Q-355,P-040,abc,2,D3,,False,False,0.0
Q-356,P-040,abc,2,3,,False,False,0.0
Q-357,P-040,abc,2,3,,False,False,0.0
Q-358,P-040,abc,2,3,,False,False,0.0
Q-359,P-040,abc,2,0,,False,False,0.0
Q-360,P-040,abc,2,3,,False,False,0.0
Q-361,P-041,abc,2,5,,False,False,0.0
Q-362,P-041,abc,2,13,,False,False,0.0
Q-363,P-041,abc,2,G5,,False,False,0.0
Q-364,P-041,abc,2,D4,,False,False,0.0
Q-365,P-041,abc,2,1,,False,False,0.0
Q-366,P-041,abc,2,5,,False,False,0.0
Q-367,P-041,abc,2,2,,False,False,0.0
Q-368,P-041,abc,2,2,,False,False,0.0
Q-369,P-041,abc,2,1,,False,False,0.0
Q-379,P-042,abc,2,4,,False,False,0.0
Q-380,P-042,abc,2,6,,False,False,0.0
Q-381,P-042,abc,2,A5,,False,False,0.0
Q-382,P-042,abc,2,D#4,,False,False,0.0
Q-383,P-042,abc,2,0.5,,False,False,0.0
Q-384,P-042,abc,2,3,,False,False,0.0
Q-385,P-042,abc,2,2,,False,False,0.0
Q-386,P-042,abc,2,2,,False,False,0.0
Q-387,P-042,abc,2,0.25,,False,False,0.0
Q-388,P-043,abc,2,5,,False,False,0.0
Q-389,P-043,abc,2,12,,False,False,0.0
Q-390,P-043,abc,2,B3,,False,False,0.0
Q-391,P-043,abc,2,G#3,,False,False,0.0
Q-392,P-043,abc,2,1,,False,False,0.0
Q-393,P-043,abc,2,3,,False,False,0.0
Q-394,P-043,abc,2,5,,False,False,0.0
Q-395,P-043,abc,2,0,,False,False,0.0
Q-396,P-043,abc,2,1,,False,False,0.0
Q-397,P-044,abc,2,4,,False,False,0.0
Q-398,P-044,abc,2,9,,False,False,0.0
Q-399,P-044,abc,2,C#5,,False,False,0.0
Q-400,P-044,abc,2,A3,,False,False,0.0
Q-401,P-044,abc,2,3,,False,False,0.0
Q-402,P-044,abc,2,4,,False,False,0.0
Q-403,P-044,abc,2,5,,False,False,0.0
Q-404,P-044,abc,2,0,,False,False,0.0
Q-405,P-044,abc,2,3,,False,False,0.0
Q-406,P-045,abc,2,5,,False,False,0.0
Q-407,P-045,abc,2,12,,False,False,0.0
Q-408,P-045,abc,2,F#4,,False,False,0.0
Q-409,P-045,abc,2,G3,,False,False,0.0
Q-410,P-045,abc,2,0.75,,False,False,0.0
Q-411,P-045,abc,2,3,,False,False,0.0
Q-412,P-045,abc,2,15,,False,False,0.0
Q-413,P-045,abc,2,0,,False,False,0.0
Q-414,P-045,abc,2,0.75,,False,False,0.0
Q-001,P-001,abc,3,16,,False,False,0.0
Q-002,P-001,abc,3,8,,False,False,0.0
Q-003,P-001,abc,3,F5,,False,False,0.0
Q-004,P-001,abc,3,F4,,False,False,0.0
Q-005,P-001,abc,3,1.5,,False,False,0.0
Q-006,P-001,abc,3,5,,False,False,0.0
Q-007,P-001,abc,3,1,,False,False,0.0
Q-008,P-001,abc,3,0,,False,False,0.0
Q-009,P-001,abc,3,0.25,,False,False,0.0
Q-010,P-002,abc,3,24,,False,False,0.0
Q-011,P-002,abc,3,2,,False,False,0.0
Q-012,P-002,abc,3,E5,,False,False,0.0
Q-013,P-002,abc,3,F3,,False,False,0.0
Q-014,P-002,abc,3,0.33,,False,False,0.0
Q-015,P-002,abc,3,3,,False,False,0.0
Q-016,P-002,abc,3,2,,False,False,0.0
Q-017,P-002,abc,3,4,,False,False,0.0
Q-018,P-002,abc,3,0.33,,False,False,0.0
Q-019,P-003,abc,3,0,,False,False,0.0
Q-020,P-003,abc,3,1,,False,False,0.0
Q-021,P-003,abc,3,G5,,False,False,0.0
Q-022,P-003,abc,3,N/A,,False,False,0.0
Q-023,P-003,abc,3,0.5,,False,False,0.0
Q-024,P-003,abc,3,N/A,,False,False,0.0
Q-025,P-003,abc,3,0,,False,False,0.0
Q-026,P-003,abc,3,3,,False,False,0.0
Q-027,P-003,abc,3,N/A,,False,False,0.0
Q-028,P-004,abc,3,6,,False,False,0.0
Q-029,P-004,abc,3,0,,False,False,0.0
Q-030,P-004,abc,3,N/A,,False,False,0.0
Q-031,P-004,abc,3,C2,,False,False,0.0
Q-032,P-004,abc,3,1,,False,False,0.0
Q-033,P-004,abc,3,3,,False,False,0.0
Q-034,P-004,abc,3,N/A,,False,False,0.0
Q-035,P-004,abc,3,1,,False,False,0.0
Q-036,P-004,abc,3,1,,False,False,0.0
Q-037,P-005,abc,3,3,,False,False,0.0
Q-038,P-005,abc,3,5,,False,False,0.0
Q-039,P-005,abc,3,Eb5,,False,False,0.0
Q-040,P-005,abc,3,Eb4,,False,False,0.0
Q-041,P-005,abc,3,2,,False,False,0.0
Q-042,P-005,abc,3,3,,False,False,0.0
Q-043,P-005,abc,3,3,,False,False,0.0
Q-044,P-005,abc,3,4,,False,False,0.0
Q-045,P-005,abc,3,1,,False,False,0.0
Q-046,P-006,abc,3,4,,False,False,0.0
Q-047,P-006,abc,3,6,,False,False,0.0
Q-048,P-006,abc,3,G4,,False,False,0.0
Q-049,P-006,abc,3,A3,,False,False,0.0
Q-050,P-006,abc,3,1,,False,False,0.0
Q-051,P-006,abc,3,4,,False,False,0.0
Q-052,P-006,abc,3,2,,False,False,0.0
Q-053,P-006,abc,3,0,,False,False,0.0
Q-054,P-006,abc,3,1,,False,False,0.0
Q-055,P-007,abc,3,9,,False,False,0.0
Q-056,P-007,abc,3,9,,False,False,0.0
Q-057,P-007,abc,3,A4,,False,False,0.0
Q-058,P-007,abc,3,A2,,False,False,0.0
Q-059,P-007,abc,3,0.5,,False,False,0.0
Q-060,P-007,abc,3,6,,False,False,0.0
Q-061,P-007,abc,3,4,,False,False,0.0
Q-062,P-007,abc,3,2,,False,False,0.0
Q-063,P-007,abc,3,0.5,,False,False,0.0
Q-064,P-008,abc,3,2,,False,False,0.0
Q-065,P-008,abc,3,2,,False,False,0.0
Q-066,P-008,abc,3,Ab4,,False,False,0.0
Q-067,P-008,abc,3,Bb2,,False,False,0.0
Q-068,P-008,abc,3,0.5,,False,False,0.0
Q-069,P-008,abc,3,2,,False,False,0.0
Q-070,P-008,abc,3,0,,False,False,0.0
Q-071,P-008,abc,3,4,,False,False,0.0
Q-072,P-008,abc,3,0.5,,False,False,0.0
Q-073,P-009,abc,3,12,,False,False,0.0
Q-074,P-009,abc,3,6,,False,False,0.0
Q-075,P-009,abc,3,F5,,False,False,0.0
Q-076,P-009,abc,3,A3,,False,False,0.0
Q-077,P-009,abc,3,1,,False,False,0.0
Q-078,P-009,abc,3,5,,False,False,0.0
Q-079,P-009,abc,3,5,,False,False,0.0
Q-080,P-009,abc,3,0,,False,False,0.0
Q-081,P-009,abc,3,0.33,,False,False,0.0
Q-082,P-010,abc,3,8,,False,False,0.0
Q-083,P-010,abc,3,8,,False,False,0.0
Q-084,P-010,abc,3,Bb4,,False,False,0.0
Q-085,P-010,abc,3,Cb4,,False,False,0.0
Q-086,P-010,abc,3,1,,False,False,0.0
Q-087,P-010,abc,3,4,,False,False,0.0
Q-088,P-010,abc,3,2,,False,False,0.0
Q-089,P-010,abc,3,0,,False,False,0.0
Q-090,P-010,abc,3,1,,False,False,0.0
Q-091,P-011,abc,3,2,,False,False,0.0
Q-092,P-011,abc,3,6,,False,False,0.0
Q-093,P-011,abc,3,F5,,False,False,0.0
Q-094,P-011,abc,3,F3,,False,False,0.0
Q-095,P-011,abc,3,1,,False,False,0.0
Q-096,P-011,abc,3,2,,False,False,0.0
Q-097,P-011,abc,3,1,,False,False,0.0
Q-098,P-011,abc,3,3,,False,False,0.0
Q-099,P-011,abc,3,1,,False,False,0.0
Q-100,P-012,abc,3,8,,False,False,0.0
Q-101,P-012,abc,3,4,,False,False,0.0
Q-102,P-012,abc,3,C5,,False,False,0.0
Q-103,P-012,abc,3,B3,,False,False,0.0
Q-104,P-012,abc,3,0.5,,False,False,0.0
Q-105,P-012,abc,3,5,,False,False,0.0
Q-106,P-012,abc,3,5,,False,False,0.0
Q-107,P-012,abc,3,0,,False,False,0.0
Q-108,P-012,abc,3,0.25,,False,False,0.0
Q-109,P-013,abc,3,8,,False,False,0.0
Q-110,P-013,abc,3,12,,False,False,0.0
Q-111,P-013,abc,3,B4,,False,False,0.0
Q-112,P-013,abc,3,G3,,False,False,0.0
Q-113,P-013,abc,3,2,,False,False,0.0
Q-114,P-013,abc,3,6,,False,False,0.0
Q-115,P-013,abc,3,2,,False,False,0.0
Q-116,P-013,abc,3,0,,False,False,0.0
Q-117,P-013,abc,3,1,,False,False,0.0
Q-118,P-014,abc,3,22,,False,False,0.0
Q-119,P-014,abc,3,7,,False,False,0.0
Q-120,P-014,abc,3,C5,,False,False,0.0
Q-121,P-014,abc,3,G2,,False,False,0.0
Q-122,P-014,abc,3,1,,False,False,0.0
Q-123,P-014,abc,3,6,,False,False,0.0
Q-124,P-014,abc,3,5,,False,False,0.0
Q-125,P-014,abc,3,0,,False,False,0.0
Q-126,P-014,abc,3,0.25,,False,False,0.0
Q-127,P-015,abc,3,6,,False,False,0.0
Q-128,P-015,abc,3,6,,False,False,0.0
Q-129,P-015,abc,3,E5,,False,False,0.0
Q-130,P-015,abc,3,E3,,False,False,0.0
Q-131,P-015,abc,3,0.5,,False,False,0.0
Q-132,P-015,abc,3,2,,False,False,0.0
Q-133,P-015,abc,3,9,,False,False,0.0
Q-134,P-015,abc,3,0,,False,False,0.0
Q-135,P-015,abc,3,0.5,,False,False,0.0
Q-136,P-016,abc,3,2,,False,False,0.0
Q-137,P-016,abc,3,14,,False,False,0.0
Q-138,P-016,abc,3,B5,,False,False,0.0
Q-139,P-016,abc,3,G2,,False,False,0.0
Q-140,P-016,abc,3,1,,False,False,0.0
Q-141,P-016,abc,3,1,,False,False,0.0
Q-142,P-016,abc,3,3,,False,False,0.0
Q-143,P-016,abc,3,3,,False,False,0.0
Q-144,P-016,abc,3,1,,False,False,0.0
Q-145,P-017,abc,3,8,,False,False,0.0
Q-146,P-017,abc,3,15,,False,False,0.0
Q-147,P-017,abc,3,A4,,False,False,0.0
Q-148,P-017,abc,3,B2,,False,False,0.0
Q-149,P-017,abc,3,1,,False,False,0.0
Q-150,P-017,abc,3,3,,False,False,0.0
Q-151,P-017,abc,3,5,,False,False,0.0
Q-152,P-017,abc,3,1,,False,False,0.0
Q-153,P-017,abc,3,1,,False,False,0.0
Q-154,P-018,abc,3,2,,False,False,0.0
Q-155,P-018,abc,3,7,,False,False,0.0
Q-156,P-018,abc,3,A5,,False,False,0.0
Q-157,P-018,abc,3,D#2,,False,False,0.0
Q-158,P-018,abc,3,1,,False,False,0.0
Q-159,P-018,abc,3,1,,False,False,0.0
Q-160,P-018,abc,3,9,,False,False,0.0
Q-161,P-018,abc,3,3,,False,False,0.0
Q-162,P-018,abc,3,1,,False,False,0.0
Q-163,P-019,abc,3,10,,False,False,0.0
Q-164,P-019,abc,3,6,,False,False,0.0
Q-165,P-019,abc,3,C5,,False,False,0.0
Q-166,P-019,abc,3,D4,,False,False,0.0
Q-167,P-019,abc,3,1,,False,False,0.0
Q-168,P-019,abc,3,2,,False,False,0.0
Q-169,P-019,abc,3,11,,False,False,0.0
Q-170,P-019,abc,3,2,,False,False,0.0
Q-171,P-019,abc,3,0.5,,False,False,0.0
Q-172,P-020,abc,3,8,,False,False,0.0
Q-173,P-020,abc,3,5,,False,False,0.0
Q-174,P-020,abc,3,B4,,False,False,0.0
Q-175,P-020,abc,3,C4,,False,False,0.0
Q-176,P-020,abc,3,1.5,,False,False,0.0
Q-177,P-020,abc,3,3,,False,False,0.0
Q-178,P-020,abc,3,13,,False,False,0.0
Q-179,P-020,abc,3,0,,False,False,0.0
Q-180,P-020,abc,3,0.25,,False,False,0.0
Q-181,P-021,abc,3,4,,False,False,0.0
Q-182,P-021,abc,3,16,,False,False,0.0
Q-183,P-021,abc,3,E5,,False,False,0.0
Q-184,P-021,abc,3,E3,,False,False,0.0
Q-185,P-021,abc,3,2,,False,False,0.0
Q-186,P-021,abc,3,3,,False,False,0.0
Q-187,P-021,abc,3,11,,False,False,0.0
Q-188,P-021,abc,3,1,,False,False,0.0
Q-189,P-021,abc,3,1,,False,False,0.0
Q-190,P-022,abc,3,20,,False,False,0.0
Q-191,P-022,abc,3,7,,False,False,0.0
Q-192,P-022,abc,3,E4,,False,False,0.0
Q-193,P-022,abc,3,F2,,False,False,0.0
Q-194,P-022,abc,3,1,,False,False,0.0
Q-195,P-022,abc,3,3,,False,False,0.0
Q-196,P-022,abc,3,2,,False,False,0.0
Q-197,P-022,abc,3,1,,False,False,0.0
Q-198,P-022,abc,3,0.5,,False,False,0.0
Q-199,P-023,abc,3,0,,False,False,0.0
Q-200,P-023,abc,3,4,,False,False,0.0
Q-201,P-023,abc,3,D5,,False,False,0.0
Q-202,P-023,abc,3,N/A,,False,False,0.0
Q-203,P-023,abc,3,0.5,,False,False,0.0
Q-204,P-023,abc,3,N/A,,False,False,0.0
Q-205,P-023,abc,3,5,,False,False,0.0
Q-206,P-023,abc,3,1,,False,False,0.0
Q-207,P-023,abc,3,N/A,,False,False,0.0
Q-208,P-024,abc,3,16,,False,False,0.0
Q-209,P-024,abc,3,7,,False,False,0.0
Q-210,P-024,abc,3,A4,,False,False,0.0
Q-211,P-024,abc,3,D2,,False,False,0.0
